"record_id","month","day","year","plot","species","sex","wgt"
22046,2,4,1995,24,"RM","F",10
22047,2,4,1995,1,"DO","M",33
22048,2,4,1995,1,"DM","F",40
22049,2,4,1995,2,"DO","M",51
22050,2,4,1995,8,"DO","F",61
22051,2,4,1995,12,"DM","F",46
22052,2,4,1995,19,"PF","F",9
22053,2,4,1995,18,"PF","F",9
22054,2,4,1995,12,"AH",,
22055,2,4,1995,1,"OL","F",25
22056,2,4,1995,22,"DM","F",
22057,2,4,1995,20,"RM","F",11
22058,2,4,1995,18,"RM","F",12
22059,2,4,1995,12,"AH",,
22060,2,4,1995,8,"DO","M",
22061,2,4,1995,22,"DM","F",36
22062,2,4,1995,2,"DO","M",52
22063,2,4,1995,1,"DM","F",53
22064,2,4,1995,20,"AB",,
22065,2,4,1995,17,"DM","M",
22066,2,4,1995,8,"DM","M",48
22067,2,4,1995,8,"DM","M",48
22068,2,4,1995,20,"PF","M",9
22069,2,4,1995,2,"DO","M",62
22070,2,4,1995,1,"DM","M",45
22071,2,4,1995,8,"DM","M",49
22072,2,4,1995,1,"DM","M",46
22073,2,4,1995,8,"DM","F",45
22074,2,4,1995,8,"DM","M",45
22075,2,4,1995,23,"PU",,
22076,2,4,1995,12,"DM","F",43
22077,2,4,1995,21,,,
22078,2,5,1995,4,"DM","M",44
22079,2,5,1995,14,"DM","M",48
22080,2,5,1995,15,"AH",,
22081,2,5,1995,14,"DM","M",52
22082,2,5,1995,3,"DM","F",41
22083,2,5,1995,15,"AH",,
22084,2,5,1995,4,"DM","M",49
22085,2,5,1995,6,"PF","F",9
22086,2,5,1995,11,"DM","M",50
22087,2,5,1995,7,"RM","M",8
22088,2,5,1995,15,"RM","F",13
22089,2,5,1995,7,"PE","M",20
22090,2,5,1995,9,"DM","M",43
22091,2,5,1995,13,"DM","M",54
22092,2,5,1995,6,"RM","M",10
22093,2,5,1995,9,"DM","M",47
22094,2,5,1995,4,"DM","M",47
22095,2,5,1995,14,"AH",,
22096,2,5,1995,14,"DM","F",45
22097,2,5,1995,5,"OL","F",20
22098,2,5,1995,9,"DM","M",45
22099,2,5,1995,15,"AH",,
22100,2,5,1995,9,"DM","F",39
22101,2,5,1995,9,"DM","F",41
22102,2,5,1995,4,"DM","F",43
22103,2,5,1995,10,,,
22104,2,5,1995,16,,,
22105,3,4,1995,2,"DM","F",49
22106,3,4,1995,24,"RM","M",12
22107,3,4,1995,1,"DO","M",39
22108,3,4,1995,2,"OL","M",24
22109,3,4,1995,2,"DM","M",46
22110,3,4,1995,18,"RM","F",18
22111,3,4,1995,7,"AB",,
22112,3,4,1995,1,"DM","F",43
22113,3,4,1995,18,"PF","F",9
22114,3,4,1995,17,"DM","F",47
22115,3,4,1995,12,"DM","F",40
22116,3,4,1995,17,"DM","M",57
22117,3,4,1995,12,"DM","F",45
22118,3,4,1995,17,"DM","M",47
22119,3,4,1995,12,"DM","F",23
22120,3,4,1995,2,"DO","M",54
22121,3,4,1995,1,"PF","M",7
22122,3,4,1995,1,"DM","F",22
22123,3,4,1995,12,"DM","M",24
22124,3,4,1995,7,"RM","M",10
22125,3,4,1995,18,"PF","F",10
22126,3,4,1995,1,"DM","M",48
22127,3,4,1995,21,"PF","F",8
22128,3,4,1995,3,,,
22129,3,4,1995,19,,,
22130,3,4,1995,20,,,
22131,3,4,1995,22,,,
22132,3,4,1995,23,,,
22133,3,5,1995,8,"DO","F",27
22134,3,5,1995,9,"DM","F",46
22135,3,5,1995,4,"DM","M",50
22136,3,5,1995,8,"DO","M",26
22137,3,5,1995,9,"DO","M",50
22138,3,5,1995,6,"PF","F",9
22139,3,5,1995,10,"RM","F",16
22140,3,5,1995,3,"DM","F",42
22141,3,5,1995,11,"DM","F",36
22142,3,5,1995,4,"PF","F",5
22143,3,5,1995,4,"DM","F",45
22144,3,5,1995,11,"DM","M",
22145,3,5,1995,14,"DM","M",51
22146,3,5,1995,4,"DM","M",42
22147,3,5,1995,13,"PM","M",49
22148,3,5,1995,5,"SS",,
22149,3,5,1995,11,"RM","F",14
22150,3,5,1995,14,"DM","F",35
22151,3,5,1995,8,"DO","F",53
22152,3,5,1995,11,"DM","M",47
22153,3,5,1995,15,"RM","F",16
22154,3,5,1995,13,"OL","F",24
22155,3,5,1995,8,"DM","M",49
22156,3,5,1995,13,"DM","F",53
22157,3,5,1995,6,"PP","M",16
22158,3,5,1995,16,"RM","F",13
22159,3,5,1995,8,"DM","F",39
22160,3,5,1995,4,"DM","F",40
22161,3,5,1995,11,"DM","F",
22162,3,5,1995,8,"DM","F",46
22163,3,5,1995,8,"DM","M",45
22164,4,1,1995,1,"DM","M",48
22165,4,1,1995,20,"PP","M",
22166,4,1,1995,20,"RM","F",16
22167,4,1,1995,1,"DM","M",45
22168,4,1,1995,2,"DM","M",48
22169,4,1,1995,2,"DO","F",46
22170,4,1,1995,18,"PF","F",9
22171,4,1,1995,17,"DM","M",53
22172,4,1,1995,1,"DM","F",50
22173,4,1,1995,12,"DM","M",32
22174,4,1,1995,18,"PF","F",9
22175,4,1,1995,19,"PF","F",10
22176,4,1,1995,20,"PF","M",9
22177,4,1,1995,12,"RM","M",9
22178,4,1,1995,17,"DM","F",10
22179,4,1,1995,12,"DM","F",43
22180,4,1,1995,1,"DO","M",48
22181,4,1,1995,7,"RM","F",21
22182,4,1,1995,12,"DM","F",43
22183,4,1,1995,17,"PF","F",7
22184,4,1,1995,17,"DM","M",55
22185,4,1,1995,17,"DM","M",49
22186,4,1,1995,20,"PF","F",8
22187,4,1,1995,17,"DM","M",56
22188,4,1,1995,17,"PF","M",9
22189,4,1,1995,17,"DM","F",45
22190,4,1,1995,21,,,
22191,4,1,1995,22,,,
22192,4,1,1995,23,,,
22193,4,1,1995,24,,,
22194,4,2,1995,3,"PP","M",21
22195,4,2,1995,9,"DO","F",38
22196,4,2,1995,6,"PF","F",
22197,4,2,1995,6,"RM","M",13
22198,4,2,1995,9,"DM","F",42
22199,4,2,1995,15,"RM","M",9
22200,4,2,1995,9,"DO","M",55
22201,4,2,1995,4,"DM","M",44
22202,4,2,1995,11,"DM","F",49
22203,4,2,1995,14,"DM","F",51
22204,4,2,1995,11,"DM","M",55
22205,4,2,1995,14,"DM","M",49
22206,4,2,1995,4,"DM","M",31
22207,4,2,1995,3,"DM","M",46
22208,4,2,1995,9,"DM","M",46
22209,4,2,1995,4,"DM","M",30
22210,4,2,1995,8,"DO","F",53
22211,4,2,1995,9,"DM","F",44
22212,4,2,1995,9,"DM","M",46
22213,4,2,1995,14,"DM","F",48
22214,4,2,1995,11,"DM","M",49
22215,4,2,1995,8,"DM","M",52
22216,4,2,1995,13,"DM","F",50
22217,4,2,1995,4,"DM","F",51
22218,4,2,1995,15,"DM","F",37
22219,4,2,1995,11,"DM","M",33
22220,4,2,1995,14,"DM","M",49
22221,4,2,1995,13,"DM","F",45
22222,4,2,1995,15,"AH",,
22223,4,2,1995,11,"DM","F",47
22224,4,2,1995,5,"PP","M",21
22225,4,2,1995,9,"DM","M",46
22226,4,2,1995,16,"RM","F",17
22227,4,2,1995,10,,,
22228,4,29,1995,21,"PP","M",20
22229,4,29,1995,23,"RM","F",21
22230,4,29,1995,1,"DM","M",47
22231,4,29,1995,17,"DM","F",46
22232,4,29,1995,24,"RM","M",14
22233,4,29,1995,21,"SU",,
22234,4,29,1995,22,"DM","M",38
22235,4,29,1995,2,"DO","M",55
22236,4,29,1995,17,"CB",,
22237,4,29,1995,21,"PP","F",20
22238,4,29,1995,24,"PE","F",22
22239,4,29,1995,7,"RM","F",20
22240,4,29,1995,12,"DM","F",43
22241,4,29,1995,18,"PF","M",9
22242,4,29,1995,17,"DM","F",52
22243,4,29,1995,1,"DO","F",
22244,4,29,1995,21,"PF","M",11
22245,4,29,1995,17,"DM","M",57
22246,4,29,1995,1,"PP","F",18
22247,4,29,1995,22,"SU",,
22248,4,29,1995,20,"PP","M",21
22249,4,29,1995,7,"RM","M",11
22250,4,29,1995,2,"DM","F",48
22251,4,29,1995,20,"SU",,
22252,4,29,1995,17,"PF","M",9
22253,4,29,1995,1,"DO","M",50
22254,4,29,1995,19,,,
22255,4,30,1995,3,"PP","M",20
22256,4,30,1995,9,"DO","M",55
22257,4,30,1995,3,"PP","F",22
22258,4,30,1995,8,"AH",,
22259,4,30,1995,13,"OT","F",23
22260,4,30,1995,14,"DM","M",
22261,4,30,1995,9,"DM","F",45
22262,4,30,1995,14,"DM","F",49
22263,4,30,1995,4,"DM","M",51
22264,4,30,1995,11,"SU",,
22265,4,30,1995,8,"DO","M",57
22266,4,30,1995,9,"DM","M",46
22267,4,30,1995,9,"DO","F",56
22268,4,30,1995,8,"AH",,
22269,4,30,1995,14,"DM","F",
22270,4,30,1995,14,"DM","F",40
22271,4,30,1995,4,"DM","F",47
22272,4,30,1995,13,"DM","F",44
22273,4,30,1995,14,"DM","M",53
22274,4,30,1995,11,"DM","F",45
22275,4,30,1995,15,"AH",,
22276,4,30,1995,14,"DM","M",23
22277,4,30,1995,4,"DX",,
22278,4,30,1995,9,"DM","F",46
22279,4,30,1995,11,"DM","M",47
22280,4,30,1995,9,"DM","F",40
22281,4,30,1995,6,"RM","F",14
22282,4,30,1995,16,"RM","F",18
22283,4,30,1995,9,"DM","M",44
22284,4,30,1995,11,"DM","M",48
22285,4,30,1995,9,"RX","M",20
22286,4,30,1995,11,"DM","M",43
22287,4,30,1995,9,"PE",,17
22288,4,30,1995,14,"DM","F",35
22289,4,30,1995,6,"PF","M",9
22290,4,30,1995,4,"DM","M",42
22291,4,30,1995,13,"RM","M",9
22292,4,30,1995,9,"DM","F",54
22293,4,30,1995,9,"SS",,
22294,4,30,1995,5,,,
22295,4,30,1995,10,,,
22296,6,7,1995,12,"DM","F",47
22297,6,7,1995,12,"PP","F",17
22298,6,7,1995,24,"PE","M",19
22299,6,7,1995,22,"DM","M",
22300,6,7,1995,17,"DM","F",50
22301,6,7,1995,1,"DM","F",50
22302,6,7,1995,17,"DM","F",44
22303,6,7,1995,20,"PF","M",10
22304,6,7,1995,12,"OL","F",29
22305,6,7,1995,21,"PF","F",9
22306,6,7,1995,12,"DM","F",44
22307,6,7,1995,22,"DM","M",47
22308,6,7,1995,21,"PP","M",16
22309,6,7,1995,1,"PP","F",20
22310,6,7,1995,1,"DO","F",55
22311,6,7,1995,17,"DM","M",57
22312,6,7,1995,24,"PE","F",18
22313,6,7,1995,24,"PE","M",23
22314,6,7,1995,2,"NL","M",
22315,6,7,1995,21,"PP","F",24
22316,6,7,1995,19,,,
22317,6,7,1995,18,,,
22318,6,7,1995,23,,,
22319,6,7,1995,7,,,
22320,6,8,1995,3,"PP","F",9
22321,6,8,1995,5,"PM","F",31
22322,6,8,1995,14,"DM","M",23
22323,6,8,1995,14,"DM","M",54
22324,6,8,1995,4,"DM","M",30
22325,6,8,1995,13,"OL","M",34
22326,6,8,1995,8,"PP","M",15
22327,6,8,1995,14,"DM","F",22
22328,6,8,1995,4,"DM","M",53
22329,6,8,1995,14,"DM","F",52
22330,6,8,1995,16,"AH","M",
22331,6,8,1995,3,"RM","F",
22332,6,8,1995,14,"PP","F",18
22333,6,8,1995,4,"DM","F",25
22334,6,8,1995,11,"DM","F",21
22335,6,8,1995,9,"DM","F",42
22336,6,8,1995,14,"DM","M",41
22337,6,8,1995,6,"PF","F",10
22338,6,8,1995,4,"OL","M",27
22339,6,8,1995,8,"PP","M",21
22340,6,8,1995,11,"DM","F",19
22341,6,8,1995,4,"DM","F",51
22342,6,8,1995,15,"AH",,
22343,6,8,1995,3,"PP","F",22
22344,6,8,1995,4,"DM","F",13
22345,6,8,1995,16,"AH",,
22346,6,8,1995,4,"DM","M",44
22347,6,8,1995,11,"DM","F",45
22348,6,8,1995,13,"AH",,
22349,6,8,1995,14,"DM","M",39
22350,6,8,1995,4,"DM","M",49
22351,6,8,1995,15,"AH",,
22352,6,8,1995,9,"DM","M",46
22353,6,8,1995,9,"DM","M",47
22354,6,8,1995,14,"DM","M",41
22355,6,8,1995,4,"DM","F",35
22356,6,8,1995,11,"DM","M",50
22357,6,8,1995,9,"DM","F",38
22358,6,8,1995,8,"DM","M",51
22359,6,8,1995,6,"PF","F",9
22360,6,8,1995,13,"OL","F",29
22361,6,8,1995,8,"DO","F",54
22362,6,8,1995,10,,,
22363,6,27,1995,1,"DM","M",48
22364,6,27,1995,7,"RM","M",10
22365,6,27,1995,12,"PP","M",18
22366,6,27,1995,17,"DM","F",56
22367,6,27,1995,18,"PF","F",10
22368,6,27,1995,2,"DM","M",44
22369,6,27,1995,12,"DM","F",18
22370,6,27,1995,1,"PP","M",14
22371,6,27,1995,12,"DM","M",22
22372,6,27,1995,17,"DM","M",39
22373,6,27,1995,20,"PP","M",18
22374,6,27,1995,21,"PP","F",20
22375,6,27,1995,2,"DM","F",27
22376,6,27,1995,18,"PP","F",22
22377,6,27,1995,17,"DM","F",26
22378,6,27,1995,20,"RM","F",13
22379,6,27,1995,22,"DM","M",49
22380,6,27,1995,17,"DM","M",37
22381,6,27,1995,2,"PP","M",21
22382,6,27,1995,17,"DM","M",41
22383,6,27,1995,1,"PP","F",18
22384,6,27,1995,7,"RM","F",13
22385,6,27,1995,20,"RM","M",11
22386,6,27,1995,21,"PP","M",19
22387,6,27,1995,24,"RM","M",12
22388,6,27,1995,20,"PP","F",17
22389,6,27,1995,1,"DO","M",49
22390,6,27,1995,17,"PF","F",9
22391,6,27,1995,19,,,
22392,6,27,1995,23,,,
22393,6,28,1995,3,"PP","F",21
22394,6,28,1995,9,"DM","F",43
22395,6,28,1995,8,"OL","F",
22396,6,28,1995,5,"PM","F",27
22397,6,28,1995,14,"DM","F",45
22398,6,28,1995,4,"DM","M",36
22399,6,28,1995,8,"SS",,
22400,6,28,1995,13,"PP","M",16
22401,6,28,1995,3,"PP","M",19
22402,6,28,1995,14,"DM","M",45
22403,6,28,1995,13,"PP","M",15
22404,6,28,1995,9,"DM","F",21
22405,6,28,1995,14,"DM","M",41
22406,6,28,1995,4,"DM","F",46
22407,6,28,1995,6,"PF","F",5
22408,6,28,1995,3,"PP","F",17
22409,6,28,1995,6,"PF","M",8
22410,6,28,1995,11,"DM","F",46
22411,6,28,1995,4,"DM","M",46
22412,6,28,1995,5,"PP","M",16
22413,6,28,1995,11,"DM","F",28
22414,6,28,1995,14,"DM","M",
22415,6,28,1995,11,"DM","F",31
22416,6,28,1995,8,"DM","F",48
22417,6,28,1995,13,"PP","F",22
22418,6,28,1995,3,"DM","F",40
22419,6,28,1995,9,"DM","M",25
22420,6,28,1995,13,"CB",,
22421,6,28,1995,9,"DM","M",47
22422,6,28,1995,13,"OT","F",32
22423,6,28,1995,15,"AH",,
22424,6,28,1995,16,"RM","F",15
22425,6,28,1995,11,"DM","F",38
22426,6,28,1995,8,"DM","M",50
22427,6,28,1995,14,"DM","M",51
22428,6,28,1995,3,"PP","F",24
22429,6,28,1995,4,"DM","F",40
22430,6,28,1995,6,"OL","F",35
22431,6,28,1995,9,"DM","F",42
22432,6,28,1995,11,"DM","M",47
22433,6,28,1995,10,,,
22434,7,20,1995,20,"PP","M",17
22435,7,20,1995,1,"DM","F",35
22436,7,20,1995,12,"PP","F",19
22437,7,20,1995,17,"DM","M",42
22438,7,20,1995,22,"DM","M",49
22439,7,20,1995,21,"PF","F",12
22440,7,20,1995,2,"PP","F",15
22441,7,20,1995,2,"PP","F",17
22442,7,20,1995,17,"DM","F",45
22443,7,20,1995,1,"PH","M",42
22444,7,20,1995,2,"DM","F",37
22445,7,20,1995,12,"PP","F",11
22446,7,20,1995,2,"PP","M",19
22447,7,20,1995,20,"PM","F",23
22448,7,20,1995,7,"RM","M",12
22449,7,20,1995,2,"PP","F",9
22450,7,20,1995,21,"PP","F",18
22451,7,20,1995,7,"RM","F",9
22452,7,20,1995,1,"DO","M",31
22453,7,20,1995,1,"PP","M",22
22454,7,20,1995,1,"PH","F",29
22455,7,20,1995,22,"DM","M",50
22456,7,20,1995,12,"DM","F",43
22457,7,20,1995,18,"PP","F",22
22458,7,20,1995,17,"DM","F",50
22459,7,20,1995,22,"PP","F",22
22460,7,20,1995,7,"PP","M",17
22461,7,20,1995,1,"PP","M",20
22462,7,20,1995,12,"DM","M",31
22463,7,20,1995,1,"PP","F",19
22464,7,20,1995,2,"PP","F",15
22465,7,20,1995,12,"PP","F",13
22466,7,20,1995,19,"PF","F",10
22467,7,20,1995,21,"PF","F",8
22468,7,20,1995,1,"PP","M",13
22469,7,20,1995,2,"DO","F",24
22470,7,20,1995,17,"DM","M",46
22471,7,20,1995,12,"DM","F",31
22472,7,20,1995,17,"DM","M",56
22473,7,20,1995,20,"PP","M",23
22474,7,20,1995,19,"PP","M",16
22475,7,20,1995,21,"PP","F",21
22476,7,20,1995,24,"NL","F",149
22477,7,20,1995,23,,,
22478,7,21,1995,13,"PP","M",20
22479,7,21,1995,6,"PF","M",10
22480,7,21,1995,14,"DM","M",40
22481,7,21,1995,9,"DO","M",55
22482,7,21,1995,6,"SS",,
22483,7,21,1995,8,"PP","F",16
22484,7,21,1995,4,"PF","F",9
22485,7,21,1995,8,"DO","M",55
22486,7,21,1995,14,"DM","M",52
22487,7,21,1995,9,"DO","F",56
22488,7,21,1995,8,"PP","P",13
22489,7,21,1995,5,"PF","F",7
22490,7,21,1995,4,"DM","M",43
22491,7,21,1995,8,"PP","M",9
22492,7,21,1995,8,"OT","F",28
22493,7,21,1995,14,"DM","F",47
22494,7,21,1995,11,"DM","F",20
22495,7,21,1995,13,"OL","M",
22496,7,21,1995,14,"DM","M",48
22497,7,21,1995,5,"OL","F",27
22498,7,21,1995,9,"DM","M",48
22499,7,21,1995,11,"DM","M",21
22500,7,21,1995,3,"PP","M",14
22501,7,21,1995,4,"DM","F",57
22502,7,21,1995,6,"PF","M",7
22503,7,21,1995,11,"DM","F",48
22504,7,21,1995,8,"PP","M",17
22505,7,21,1995,14,"PF","M",11
22506,7,21,1995,11,"DM","M",21
22507,7,21,1995,8,"PI","M",
22508,7,21,1995,5,"AH","R",
22509,7,21,1995,8,"PP","M",8
22510,7,21,1995,5,"RM","F",13
22511,7,21,1995,14,"DM","M",49
22512,7,21,1995,11,"PP","M",20
22513,7,21,1995,8,"PP","F",24
22514,7,21,1995,14,"DM","M",50
22515,7,21,1995,13,"PP","M",18
22516,7,21,1995,11,"DM","M",56
22517,7,21,1995,3,"PP","M",20
22518,7,21,1995,8,"PP","F",18
22519,7,21,1995,13,"PP","F",18
22520,7,21,1995,14,"DM","F",56
22521,7,21,1995,3,"PP","F",17
22522,7,21,1995,4,"DM","F",34
22523,7,21,1995,3,"PP","F",12
22524,7,21,1995,3,"PP","F",20
22525,7,21,1995,11,"DM","M",50
22526,7,21,1995,13,"PP","F",14
22527,7,21,1995,4,"PF","F",12
22528,7,21,1995,9,"DM","M",34
22529,7,21,1995,13,"OL","F",32
22530,7,21,1995,16,"RM","M",14
22531,7,21,1995,11,"DM","F",46
22532,7,21,1995,11,"DM","M",53
22533,7,21,1995,9,"DM","F",45
22534,7,21,1995,3,"PP","M",13
22535,7,21,1995,8,"PP","M",18
22536,7,21,1995,13,"PP","M",19
22537,7,21,1995,10,"RM","F",10
22538,7,21,1995,15,,,
22539,8,26,1995,12,"PP","M",
22540,8,26,1995,12,"DM","M",57
22541,8,26,1995,17,"PP","F",17
22542,8,26,1995,2,"PP","F",18
22543,8,26,1995,12,"PP","F",19
22544,8,26,1995,12,"PP","F",21
22545,8,26,1995,17,"DM","M",46
22546,8,26,1995,2,"PP","F",14
22547,8,26,1995,19,"PF","M",8
22548,8,26,1995,18,"PF","F",10
22549,8,26,1995,7,"RM","M",11
22550,8,26,1995,2,"DM","F",26
22551,8,26,1995,12,"PP","M",20
22552,8,26,1995,19,"PP","F",19
22553,8,26,1995,21,"PP","F",18
22554,8,26,1995,1,"DM","F",42
22555,8,26,1995,20,"OT","F",29
22556,8,26,1995,1,"PP",,
22557,8,26,1995,2,"PP","M",19
22558,8,26,1995,24,"RM","M",13
22559,8,26,1995,17,"DM","F",60
22560,8,26,1995,2,"DM","F",41
22561,8,26,1995,12,"DM","M",39
22562,8,26,1995,1,"PP","F",15
22563,8,26,1995,1,"DO","M",45
22564,8,26,1995,19,"PP","F",17
22565,8,26,1995,18,"PF","M",10
22566,8,26,1995,2,"OT","F",19
22567,8,26,1995,20,"PP","M",
22568,8,26,1995,22,"DM","M",50
22569,8,26,1995,17,"DM","M",58
22570,8,26,1995,7,"PP","F",18
22571,8,26,1995,21,"PP","F",20
22572,8,26,1995,12,"DM","F",44
22573,8,26,1995,17,"DM","M",53
22574,8,26,1995,1,"PP","F",16
22575,8,26,1995,12,"PP","M",17
22576,8,26,1995,18,"PP",,
22577,8,26,1995,1,"PP","F",18
22578,8,26,1995,22,"PP","F",21
22579,8,26,1995,12,"PF","M",8
22580,8,26,1995,17,"PF","F",9
22581,8,26,1995,1,"PP","F",16
22582,8,26,1995,20,"PP","F",24
22583,8,26,1995,17,"PP","M",12
22584,8,26,1995,23,,,
22585,8,27,1995,3,"PP","F",17
22586,8,27,1995,8,"OL","F",34
22587,8,27,1995,3,"PP",,
22588,8,27,1995,14,"DM","M",45
22589,8,27,1995,5,"AH",,
22590,8,27,1995,13,"PP","M",19
22591,8,27,1995,14,"DM","M",34
22592,8,27,1995,3,"PP","F",19
22593,8,27,1995,8,"PP","F",18
22594,8,27,1995,10,"RM","F",14
22595,8,27,1995,8,"PP","M",12
22596,8,27,1995,14,"OL","M",35
22597,8,27,1995,14,"PF","M",10
22598,8,27,1995,3,"PP","F",14
22599,8,27,1995,6,"PF","M",7
22600,8,27,1995,8,"AH",,
22601,8,27,1995,8,"PP","F",18
22602,8,27,1995,13,"PP","M",17
22603,8,27,1995,10,"RM","F",15
22604,8,27,1995,3,"PP","F",20
22605,8,27,1995,9,"DM","F",41
22606,8,27,1995,14,"DM","F",45
22607,8,27,1995,6,"PF","F",8
22608,8,27,1995,14,"DM","M",52
22609,8,27,1995,15,"AH",,
22610,8,27,1995,4,"DM","M",46
22611,8,27,1995,6,"PF","M",7
22612,8,27,1995,4,"PP","F",18
22613,8,27,1995,6,"OT","M",19
22614,8,27,1995,11,"PP","M",19
22615,8,27,1995,8,"PP","M",20
22616,8,27,1995,8,"PP","F",12
22617,8,27,1995,3,"PP","M",16
22618,8,27,1995,5,"PP","M",
22619,8,27,1995,9,"DM","M",41
22620,8,27,1995,14,"DM","F",56
22621,8,27,1995,16,"RM","M",12
22622,8,27,1995,3,"PP","F",18
22623,8,27,1995,8,"PP","F",21
22624,8,27,1995,9,"DM","M",47
22625,8,27,1995,6,"OT","M",25
22626,8,27,1995,14,"DM","M",48
22627,8,27,1995,3,"PP","M",18
22628,8,27,1995,4,"DM","M",50
22629,8,27,1995,11,"DM","F",56
22630,8,27,1995,6,"PP","F",17
22631,8,27,1995,11,"OL","M",27
22632,8,27,1995,8,"PP","F",17
22633,8,27,1995,3,"PP","F",11
22634,8,27,1995,4,"DM","F",49
22635,8,27,1995,11,"DM","M",36
22636,8,27,1995,3,"PP","F",14
22637,8,27,1995,9,"DM","M",54
22638,8,27,1995,8,"PP","F",19
22639,8,27,1995,13,"DM","M",53
22640,8,27,1995,15,"PP","M",18
22641,8,27,1995,3,"PP","M",12
22642,8,27,1995,4,"PP","F",15
22643,8,27,1995,3,"PP","F",19
22644,8,27,1995,6,"AH",,
22645,8,27,1995,8,"OL","M",27
22646,8,27,1995,14,"DM","M",46
22647,8,27,1995,8,"SS",,
22648,8,27,1995,3,"PP","M",17
22649,8,27,1995,9,"PE","F",27
22650,8,27,1995,8,"PP","M",13
22651,8,27,1995,3,"PP","F",17
22652,8,27,1995,5,"PP","F",18
22653,8,27,1995,4,"OT","F",27
22654,8,27,1995,6,"PP","F",19
22655,8,27,1995,8,"DM","M",43
22656,8,27,1995,8,"DM","F",48
22657,8,27,1995,13,"PP","M",19
22658,8,27,1995,3,"PP","F",17
22659,8,27,1995,6,"OT","F",23
22660,8,27,1995,11,"DM","M",47
22661,8,27,1995,8,"PP","M",18
22662,9,23,1995,1,"DM","F",42
22663,9,23,1995,2,"PP","F",11
22664,9,23,1995,18,"PF","F",11
22665,9,23,1995,18,"OL","M",22
22666,9,23,1995,23,"RM","F",17
22667,9,23,1995,21,"RM","F",19
22668,9,23,1995,24,"RM","M",13
22669,9,23,1995,2,"PP","F",17
22670,9,23,1995,22,"SS",,
22671,9,23,1995,20,"RM","F",17
22672,9,23,1995,2,"PP","F",13
22673,9,23,1995,2,"PP","F",16
22674,9,23,1995,21,"PP","F",15
22675,9,23,1995,19,"PP","F",15
22676,9,23,1995,17,"PF","F",7
22677,9,23,1995,12,"PP","M",17
22678,9,23,1995,1,"PH","F",35
22679,9,23,1995,22,"PF","F",9
22680,9,23,1995,19,"PP","F",15
22681,9,23,1995,18,"RM","M",10
22682,9,23,1995,2,"PP","F",16
22683,9,23,1995,20,"PF","F",10
22684,9,23,1995,22,"PF","M",8
22685,9,23,1995,19,"PP","F",18
22686,9,23,1995,18,"PF","F",11
22687,9,23,1995,24,"RM","F",15
22688,9,23,1995,1,"DO","M",59
22689,9,23,1995,2,"DM","F",43
22690,9,23,1995,1,"DM","M",53
22691,9,23,1995,2,"PP","M",20
22692,9,23,1995,2,"PP","F",14
22693,9,23,1995,20,"PP","M",17
22694,9,23,1995,19,"PF","F",9
22695,9,23,1995,18,"PF","M",8
22696,9,23,1995,2,"PP","F",17
22697,9,23,1995,17,"DM","M",50
22698,9,23,1995,12,"AH",,
22699,9,23,1995,20,"PP","M",14
22700,9,23,1995,19,"PP","F",18
22701,9,23,1995,7,"RM","F",13
22702,9,23,1995,1,"DO","M",47
22703,9,23,1995,22,"DM","M",53
