"record_id","month","day","year","plot","species","sex","wgt"
33566,2,10,2002,7,"DM","M",42
33567,2,10,2002,7,"DO","M",62
33568,2,10,2002,7,"DO","F",55
33569,2,10,2002,7,"DO","F",47
33570,2,10,2002,7,"DO","F",54
33571,3,13,2002,1,"DO","M",46
33572,3,13,2002,1,"DO","M",52
33573,3,13,2002,1,"PP","M",20
33574,3,13,2002,1,"DM","M",50
33575,3,13,2002,1,"DO","F",46
33576,3,13,2002,1,"PB","M",44
33577,3,13,2002,1,"DO","M",63
33578,3,13,2002,2,"PP","M",20
33579,3,13,2002,2,"DM","F",43
33580,3,13,2002,2,"DM","M",55
33581,3,13,2002,2,"DM","M",50
33582,3,13,2002,2,"DO","M",56
33583,3,13,2002,2,"NL","M",136
33584,3,13,2002,2,"PP","M",23
33585,3,13,2002,2,"OT","F",23
33586,3,13,2002,2,"NL","F",196
33587,3,13,2002,2,"DO","F",55
33588,3,13,2002,2,"PB","F",32
33589,3,13,2002,12,"DO","M",57
33590,3,13,2002,12,"PP","M",16
33591,3,13,2002,12,"DO","F",63
33592,3,13,2002,12,"DO","M",32
33593,3,13,2002,12,"DM","M",44
33594,3,13,2002,12,"PP","M",23
33595,3,13,2002,19,"PE","M",20
33596,3,13,2002,19,"PB","M",45
33597,3,13,2002,19,"PP","M",19
33598,3,13,2002,19,"PB","F",34
33599,3,13,2002,19,"PB","F",28
33600,3,13,2002,19,"PB","M",49
33601,3,13,2002,19,"AH",,
33602,3,13,2002,18,"PB","F",36
33603,3,13,2002,18,"PB","F",28
33604,3,13,2002,18,"PB","F",27
33605,3,13,2002,18,"RM","M",11
33606,3,13,2002,18,"OT","F",24
33607,3,13,2002,18,"PB","F",32
33608,3,13,2002,17,"DM","M",50
33609,3,13,2002,17,"DM","M",50
33610,3,13,2002,17,"PB","F",36
33611,3,13,2002,17,"DM","F",47
33612,3,13,2002,17,"OT","M",32
33613,3,13,2002,17,"SS",,
33614,3,13,2002,17,"DM","M",47
33615,3,13,2002,17,"PP","M",17
33616,3,13,2002,17,"DM","M",46
33617,3,13,2002,17,"DM","F",45
33618,3,13,2002,17,"DM","M",46
33619,3,13,2002,17,"OT","F",26
33620,3,13,2002,22,"DM","F",47
33621,3,13,2002,22,"PB","F",28
33622,3,13,2002,22,"PB","F",32
33623,3,13,2002,22,"PB","M",42
33624,3,13,2002,22,"DM","F",40
33625,3,13,2002,22,"PB","F",25
33626,3,13,2002,22,"DM","M",52
33627,3,13,2002,21,"PB","M",34
33628,3,13,2002,21,"PB","F",30
33629,3,13,2002,21,"NL","F",168
33630,3,13,2002,21,"PB","F",32
33631,3,13,2002,21,"PB","F",27
33632,3,13,2002,21,"PB","M",39
33633,3,13,2002,21,"PB","F",31
33634,3,13,2002,20,"AH",,
33635,3,13,2002,20,"NL","F",204
33636,3,13,2002,20,"PB","M",41
33637,3,13,2002,20,"PB","F",34
33638,3,13,2002,20,"PB","F",31
33639,3,13,2002,20,"PB","F",30
33640,3,13,2002,23,,,
33641,3,13,2002,24,,,
33642,3,14,2002,3,"PB","F",31
33643,3,14,2002,3,"PB","F",32
33644,3,14,2002,3,"DO","M",56
33645,3,14,2002,3,"PB","F",31
33646,3,14,2002,3,"DM","F",50
33647,3,14,2002,3,"PF","M",8
33648,3,14,2002,3,"PB","M",55
33649,3,14,2002,3,"PB","M",41
33650,3,14,2002,3,"DO","M",53
33651,3,14,2002,3,"PB","M",40
33652,3,14,2002,3,"DM","M",51
33653,3,14,2002,3,"PB","F",39
33654,3,14,2002,4,"PF","M",8
33655,3,14,2002,4,"DO","F",31
33656,3,14,2002,4,"DO","M",30
33657,3,14,2002,4,"PF","F",8
33658,3,14,2002,4,"DM","F",50
33659,3,14,2002,4,"PB","F",32
33660,3,14,2002,4,"PB","M",49
33661,3,14,2002,4,"DO","F",46
33662,3,14,2002,4,"PB","F",26
33663,3,14,2002,4,"DO","M",54
33664,3,14,2002,4,"DM","F",52
33665,3,14,2002,4,"DM","M",53
33666,3,14,2002,6,"NL","F",188
33667,3,14,2002,6,"PB","M",34
33668,3,14,2002,6,"PB","F",30
33669,3,14,2002,6,"OT","M",25
33670,3,14,2002,6,"PB","M",33
33671,3,14,2002,6,"PB","F",25
33672,3,14,2002,6,"PB","M",34
33673,3,14,2002,6,"PB","F",37
33674,3,14,2002,6,"PB","F",27
33675,3,14,2002,6,"OT","F",26
33676,3,14,2002,6,"DO","F",53
33677,3,14,2002,6,"PB","F",32
33678,3,14,2002,6,"PB","F",34
33679,3,14,2002,6,"SH","M",64
33680,3,14,2002,6,"DO","M",
33681,3,14,2002,6,"DO","M",59
33682,3,14,2002,11,"DM","M",49
33683,3,14,2002,11,"DM","F",42
33684,3,14,2002,11,"DM","M",47
33685,3,14,2002,11,"DM","F",45
33686,3,14,2002,11,"DM","M",51
33687,3,14,2002,11,"PP","F",18
33688,3,14,2002,11,"DM","M",59
33689,3,14,2002,11,"DM","M",48
33690,3,14,2002,11,"DO","M",63
33691,3,14,2002,11,"PB","F",30
33692,3,14,2002,11,"OT","F",29
33693,3,14,2002,11,"DO","M",54
33694,3,14,2002,11,"DO","F",54
33695,3,14,2002,9,"DM","F",46
33696,3,14,2002,9,"DM","M",47
33697,3,14,2002,9,"DM","F",49
33698,3,14,2002,9,"DM","M",52
33699,3,14,2002,9,"OT","M",30
33700,3,14,2002,9,"PE","F",23
33701,3,14,2002,8,"PB","F",37
33702,3,14,2002,8,"DM","F",42
33703,3,14,2002,8,"PB","F",26
33704,3,14,2002,8,"DO","M",61
33705,3,14,2002,8,"PB","F",32
33706,3,14,2002,8,"PP","M",15
33707,3,14,2002,8,"DO","F",58
33708,3,14,2002,8,"PB","F",26
33709,3,14,2002,8,"DO","M",55
33710,3,14,2002,8,"DO","M",61
33711,3,14,2002,8,"PP","M",18
33712,3,14,2002,8,"DO","F",53
33713,3,14,2002,13,"AB",,
33714,3,14,2002,13,"PB","M",38
33715,3,14,2002,13,"PB","M",45
33716,3,14,2002,13,"OT","F",23
33717,3,14,2002,13,"PF","M",7
33718,3,14,2002,14,"DM","F",48
33719,3,14,2002,14,"SS",,
33720,3,14,2002,14,"PP","M",19
33721,3,14,2002,14,"DM","F",36
33722,3,14,2002,14,"DM","M",50
33723,3,14,2002,14,"OT","F",25
33724,3,14,2002,14,"DM","F",42
33725,3,14,2002,14,"DM","M",48
33726,3,14,2002,15,"PP","M",17
33727,3,14,2002,15,"PP","F",15
33728,3,14,2002,15,"PB","F",34
33729,3,14,2002,15,"PB","M",43
33730,3,14,2002,15,"RM","F",7
33731,3,14,2002,5,,,
33732,3,14,2002,7,,,
33733,3,14,2002,10,,,
33734,3,14,2002,16,,,
33735,4,16,2002,1,"PP","M",21
33736,4,16,2002,1,"DO","M",51
33737,4,16,2002,1,"DO","F",44
33738,4,16,2002,1,"PP","F",18
33739,4,16,2002,1,"NL","M",227
33740,4,16,2002,1,"DM","F",32
33741,4,16,2002,1,"PP","F",17
33742,4,16,2002,1,"DM","M",48
33743,4,16,2002,1,"DO","M",58
33744,4,16,2002,1,"PB","M",40
33745,4,16,2002,1,"PP","M",17
33746,4,16,2002,1,"PP","F",15
33747,4,16,2002,1,"DO","M",52
33748,4,16,2002,6,"PB","M",38
33749,4,16,2002,6,"PE","F",31
33750,4,16,2002,6,"PP","F",17
33751,4,16,2002,6,"OT","F",26
33752,4,16,2002,6,"PP","F",16
33753,4,16,2002,6,"PB","M",34
33754,4,16,2002,6,"DO","M",35
33755,4,16,2002,6,"PB","F",32
33756,4,16,2002,6,"PP","M",20
33757,4,16,2002,6,"DO","M",56
33758,4,16,2002,6,"PB","F",43
33759,4,16,2002,6,"DO","F",54
33760,4,16,2002,6,"PB","F",36
33761,4,16,2002,6,"PB","M",36
33762,4,16,2002,6,"PB","M",43
33763,4,16,2002,12,"PP","F",19
33764,4,16,2002,12,"DM","M",45
33765,4,16,2002,12,"DO","F",51
33766,4,16,2002,12,"DO","M",48
33767,4,16,2002,12,"DO","M",42
33768,4,16,2002,12,"PP","F",16
33769,4,16,2002,12,"PI","M",18
33770,4,16,2002,12,"PP","F",17
33771,4,16,2002,12,"DM","M",44
33772,4,16,2002,12,"PP","F",17
33773,4,16,2002,12,"DO","M",54
33774,4,16,2002,12,"DM","F",46
33775,4,16,2002,11,"DO","M",34
33776,4,16,2002,11,"DO","F",46
33777,4,16,2002,11,"DO","M",61
33778,4,16,2002,11,"DO","M",34
33779,4,16,2002,11,"PB","F",31
33780,4,16,2002,11,"DM","F",43
33781,4,16,2002,11,"DO","F",56
33782,4,16,2002,11,"DM","M",57
33783,4,16,2002,11,"PP","F",20
33784,4,16,2002,8,"DO","F",62
33785,4,16,2002,8,"PP","M",20
33786,4,16,2002,8,"DO","M",53
33787,4,16,2002,8,"PP","F",18
33788,4,16,2002,8,"PP","F",15
33789,4,16,2002,8,"DO","M",55
33790,4,16,2002,8,"DO","M",54
33791,4,16,2002,8,"DM","F",40
33792,4,16,2002,8,"DO","M",62
33793,4,16,2002,8,"PP","M",20
33794,4,16,2002,8,"DM","M",
33795,4,16,2002,8,"PP","M",20
33796,4,16,2002,8,"PP","F",18
33797,4,16,2002,8,"PB","F",35
33798,4,16,2002,8,"PP","M",21
33799,4,16,2002,8,"PP","M",14
33800,4,16,2002,8,"DO","F",64
33801,4,16,2002,8,"DO","F",51
33802,4,16,2002,8,"PP","M",21
33803,4,16,2002,13,"PB","M",17
33804,4,16,2002,13,"PB","M",
33805,4,16,2002,13,"PB","M",44
33806,4,16,2002,13,"PB","M",38
33807,4,16,2002,13,"OT","M",24
33808,4,16,2002,13,"OT","F",22
33809,4,16,2002,18,"PB","F",36
33810,4,16,2002,18,"PB","F",30
33811,4,16,2002,18,"PB","M",15
33812,4,16,2002,18,"PB","M",36
33813,4,16,2002,18,"OT","F",26
33814,4,16,2002,18,"PB","F",35
33815,4,16,2002,18,"PB","M",48
33816,4,16,2002,19,"PP","M",17
33817,4,16,2002,19,"PB","F",37
33818,4,16,2002,19,"PB","M",27
33819,4,16,2002,19,"PP","M",15
33820,4,16,2002,19,"PP","F",17
33821,4,16,2002,19,"AH",,
33822,4,16,2002,19,"PB","M",49
33823,4,16,2002,22,"PB","F",31
33824,4,16,2002,22,"PB","F",31
33825,4,16,2002,22,"PB","M",
33826,4,16,2002,22,"SS",,
33827,4,16,2002,22,"OT","F",27
33828,4,16,2002,22,"PB","F",31
33829,4,16,2002,22,"PB","F",35
33830,4,16,2002,22,"DM","F",46
33831,4,16,2002,7,,,
33832,4,16,2002,23,,,
33833,4,16,2002,24,,,
33834,4,17,2002,2,"PB","F",34
33835,4,17,2002,2,"DO","F",38
33836,4,17,2002,2,"DO","F",50
33837,4,17,2002,2,"NL","F",190
33838,4,17,2002,2,"OT","F",25
33839,4,17,2002,2,"SH","M",79
33840,4,17,2002,2,"OT","M",29
33841,4,17,2002,2,"PB","M",42
33842,4,17,2002,2,"DM","F",51
33843,4,17,2002,2,"PP","F",14
33844,4,17,2002,2,"DM","F",30
33845,4,17,2002,2,"PP","M",22
33846,4,17,2002,2,"PP","F",17
33847,4,17,2002,2,"NL","F",149
33848,4,17,2002,3,"DM","M",50
33849,4,17,2002,3,"DM","F",43
33850,4,17,2002,3,"PP","M",21
33851,4,17,2002,3,"DO","M",47
33852,4,17,2002,3,"PB","M",51
33853,4,17,2002,3,"PB","F",38
33854,4,17,2002,3,"PB","M",39
33855,4,17,2002,3,"PB","F",34
33856,4,17,2002,3,"PB","F",39
33857,4,17,2002,3,"DO","M",53
33858,4,17,2002,3,"PP","M",21
33859,4,17,2002,3,"DO","F",56
33860,4,17,2002,3,"PP","F",16
33861,4,17,2002,3,"PB","F",32
33862,4,17,2002,3,"PP","F",15
33863,4,17,2002,3,"OT","M",31
33864,4,17,2002,4,"DO","F",60
33865,4,17,2002,4,"DM","F",47
33866,4,17,2002,4,"PP","F",16
33867,4,17,2002,4,"DO","M",30
33868,4,17,2002,4,"DO","M",56
33869,4,17,2002,4,"PF","F",8
33870,4,17,2002,4,"PF","M",7
33871,4,17,2002,4,"DM","M",52
33872,4,17,2002,4,"PB","F",35
33873,4,17,2002,4,"OT","F",28
33874,4,17,2002,4,"PB","M",24
33875,4,17,2002,4,"PP","F",18
33876,4,17,2002,4,"DM","F",55
33877,4,17,2002,4,"PB","M",48
33878,4,17,2002,9,"DM","F",57
33879,4,17,2002,9,"DM","F",50
33880,4,17,2002,9,"PP","F",17
33881,4,17,2002,9,"PP","M",
33882,4,17,2002,9,"PP","M",17
33883,4,17,2002,9,"OT","F",26
33884,4,17,2002,9,"PP","M",24
33885,4,17,2002,9,"SS",,
33886,4,17,2002,9,"DM","M",48
33887,4,17,2002,9,"DM","F",45
33888,4,17,2002,9,"PP","F",16
33889,4,17,2002,9,"PP","M",19
33890,4,17,2002,9,"DM","M",56
33891,4,17,2002,14,"DM","M",48
33892,4,17,2002,14,"OT","F",27
33893,4,17,2002,14,"DM","F",43
33894,4,17,2002,14,"DM","F",43
33895,4,17,2002,14,"PP","M",21
33896,4,17,2002,14,"OT","M",24
33897,4,17,2002,14,"DM","M",49
33898,4,17,2002,14,"DM","M",43
33899,4,17,2002,14,"DM","F",47
33900,4,17,2002,14,"DM","M",27
33901,4,17,2002,14,"DM","M",50
33902,4,17,2002,15,"SH","M",51
33903,4,17,2002,15,"AH",,
33904,4,17,2002,15,"PP","F",17
33905,4,17,2002,15,"PP","M",18
33906,4,17,2002,15,"PB","F",43
33907,4,17,2002,15,"PB","M",23
33908,4,17,2002,15,"SH","M",55
33909,4,17,2002,15,"PP","F",15
33910,4,17,2002,15,"PP","M",20
33911,4,17,2002,15,"PP","F",18
33912,4,17,2002,15,"PB","F",19
33913,4,17,2002,21,"PB","F",40
33914,4,17,2002,21,"PB","F",36
33915,4,17,2002,21,"PB","F",33
33916,4,17,2002,21,"PB","F",30
33917,4,17,2002,21,"PB","F",31
33918,4,17,2002,21,"PB","M",39
33919,4,17,2002,20,"PB","M",41
33920,4,17,2002,20,"PB","F",34
33921,4,17,2002,20,"PB","F",35
33922,4,17,2002,20,"PB","F",34
33923,4,17,2002,20,"PB","M",39
33924,4,17,2002,20,"NL","F",170
33925,4,17,2002,17,"PP","F",19
33926,4,17,2002,17,"DM","M",50
33927,4,17,2002,17,"PP","M",15
33928,4,17,2002,17,"PB","F",47
33929,4,17,2002,17,"DM","M",56
33930,4,17,2002,17,"DM","F",48
33931,4,17,2002,17,"DM","F",47
33932,4,17,2002,17,"PP","M",20
33933,4,17,2002,17,"NL","F",174
33934,4,17,2002,5,,,
33935,4,17,2002,10,,,
33936,4,17,2002,16,,,
33937,5,15,2002,1,"PP","M",15
33938,5,15,2002,1,"DO","F",51
33939,5,15,2002,1,"PP","F",20
33940,5,15,2002,1,"PP","M",15
33941,5,15,2002,1,"PB","M",23
33942,5,15,2002,1,"PB","F",25
33943,5,15,2002,1,"PB","F",39
33944,5,15,2002,1,"DM","M",47
33945,5,15,2002,1,"DM","F",35
33946,5,15,2002,1,"PP","F",17
33947,5,15,2002,1,"DO","M",37
33948,5,15,2002,1,"PB","M",43
33949,5,15,2002,1,"DO","M",52
33950,5,15,2002,1,"NL","M",205
33951,5,15,2002,1,"NL","F",138
33952,5,15,2002,2,"OT","F",27
33953,5,15,2002,2,"PE","F",16
33954,5,15,2002,2,"PB","M",17
33955,5,15,2002,2,"PB","F",19
33956,5,15,2002,2,"PB","F",41
33957,5,15,2002,2,"PP","M",22
33958,5,15,2002,2,"DM","F",41
33959,5,15,2002,2,"PP","F",20
33960,5,15,2002,2,"DO","M",52
33961,5,15,2002,2,"DO","F",
33962,5,15,2002,2,"PB","F",19
33963,5,15,2002,2,"PE","M",21
33964,5,15,2002,2,"PB","F",34
33965,5,15,2002,2,"PP","F",18
33966,5,15,2002,2,"NL","F",188
33967,5,15,2002,12,"DO","M",45
33968,5,15,2002,12,"DO","M",47
33969,5,15,2002,12,"DM","F",53
33970,5,15,2002,12,"PP","M",24
33971,5,15,2002,12,"PP","F",21
33972,5,15,2002,12,"PP","F",20
33973,5,15,2002,12,"PE","F",24
33974,5,15,2002,12,"PP","M",17
33975,5,15,2002,12,"DM","M",44
33976,5,15,2002,12,"DO","F",63
33977,5,15,2002,12,"PP","M",19
33978,5,15,2002,12,"PE","M",23
33979,5,15,2002,12,"PP","M",18
33980,5,15,2002,12,"DO","M",51
33981,5,15,2002,19,"PP","M",20
33982,5,15,2002,19,"PB","F",17
33983,5,15,2002,19,"PB","M",17
33984,5,15,2002,19,"PB","M",45
33985,5,15,2002,19,"PP","M",21
33986,5,15,2002,19,"PB","F",36
33987,5,15,2002,19,"PB","F",34
33988,5,15,2002,19,"PP","F",13
33989,5,15,2002,19,"PB","F",33
33990,5,15,2002,19,"PP","M",17
33991,5,15,2002,19,"PP","F",18
33992,5,15,2002,19,"SS",,
33993,5,15,2002,18,"PB","F",20
33994,5,15,2002,18,"PB","F",31
33995,5,15,2002,18,"PB","M",33
33996,5,15,2002,18,"PB","M",45
33997,5,15,2002,18,"PB","F",30
33998,5,15,2002,18,"PB","M",13
33999,5,15,2002,18,"PB","F",20
34000,5,15,2002,18,"PB","F",16
34001,5,15,2002,18,"PB","F",35
34002,5,15,2002,17,"DM","M",41
34003,5,15,2002,17,"DM","M",54
34004,5,15,2002,17,"DM","F",46
34005,5,15,2002,17,"PB","F",35
34006,5,15,2002,17,"PP","M",19
34007,5,15,2002,17,"PP","F",18
34008,5,15,2002,17,"DM","M",51
34009,5,15,2002,17,"DM","F",47
34010,5,15,2002,17,"PB","M",45
34011,5,15,2002,17,"DM","M",46
34012,5,15,2002,17,"NL","M",169
34013,5,15,2002,20,"PB","M",14
34014,5,15,2002,20,"PB","F",16
34015,5,15,2002,20,"RM","M",10
34016,5,15,2002,20,"PB","M",17
34017,5,15,2002,20,"PB","F",36
34018,5,15,2002,20,"PB","F",35
34019,5,15,2002,20,"OT","F",26
34020,5,15,2002,20,"PB","M",38
34021,5,15,2002,20,"PB","M",41
34022,5,15,2002,20,"NL","F",171
34023,5,15,2002,21,"PB","F",32
34024,5,15,2002,21,"PB","F",36
34025,5,15,2002,21,"PB","F",13
34026,5,15,2002,21,"PB","F",31
