"record_id","month","day","year","plot","species","sex","wgt"
11530,5,11,1986,9,"DM","M",45
11531,5,11,1986,13,"SA",,
11532,5,11,1986,9,"DM","F",47
11533,5,11,1986,3,"OT","F",9
11534,5,11,1986,11,"DM","F",24
11535,5,11,1986,2,"DM","M",46
11536,5,11,1986,11,"DM","F",
11537,5,11,1986,7,"RM","F",7
11538,5,11,1986,11,"PE","M",20
11539,5,11,1986,13,"DM","M",47
11540,5,11,1986,10,,,
11541,5,11,1986,15,"RM","M",9
11542,5,11,1986,15,"RM","F",18
11543,6,4,1986,24,"NL","F",138
11544,6,4,1986,14,"DM","M",49
11545,6,4,1986,18,"DM","F",32
11546,6,4,1986,24,"DM","M",50
11547,6,4,1986,19,"PM","F",26
11548,6,4,1986,24,"DM","F",38
11549,6,4,1986,12,"NL","F",185
11550,6,4,1986,12,"DS","M",119
11551,6,4,1986,14,"DM","F",41
11552,6,4,1986,18,"DM","F",42
11553,6,4,1986,23,"OT","M",19
11554,6,4,1986,17,"DM","M",35
11555,6,4,1986,19,"PM","M",19
11556,6,4,1986,12,"DO","F",52
11557,6,4,1986,17,"DO","F",61
11558,6,4,1986,14,"DM","F",40
11559,6,4,1986,24,"OT","F",27
11560,6,4,1986,20,"NL","F",68
11561,6,4,1986,14,"OL","F",36
11562,6,4,1986,24,"DM","F",24
11563,6,4,1986,14,"DM","M",50
11564,6,4,1986,6,"DO","M",55
11565,6,4,1986,12,"DM","F",44
11566,6,4,1986,20,"NL","F",
11567,6,4,1986,21,"NL","F",98
11568,6,4,1986,23,"PE","F",23
11569,6,4,1986,23,"OT","F",19
11570,6,4,1986,14,"DM","F",36
11571,6,4,1986,19,"PM","F",23
11572,6,4,1986,12,"DM","M",26
11573,6,4,1986,18,"DM","M",52
11574,6,4,1986,12,"DM","M",43
11575,6,4,1986,14,"NL","F",183
11576,6,4,1986,18,"PM","F",24
11577,6,4,1986,24,"DM","M",43
11578,6,4,1986,23,"DO","F",45
11579,6,4,1986,12,"DM","F",41
11580,6,4,1986,20,"DM","M",46
11581,6,4,1986,17,"NL","F",182
11582,6,4,1986,22,"DM","F",40
11583,6,4,1986,16,,,
11584,6,5,1986,2,"DM","M",47
11585,6,5,1986,11,"DM","F",44
11586,6,5,1986,3,"NL","F",174
11587,6,5,1986,3,"PP","F",18
11588,6,5,1986,4,"DO","M",52
11589,6,5,1986,8,"DO","F",58
11590,6,5,1986,3,"PP","F",14
11591,6,5,1986,1,"DM","M",42
11592,6,5,1986,3,"NL","M",123
11593,6,5,1986,9,"DO","F",49
11594,6,5,1986,9,"DS","F",121
11595,6,5,1986,2,"DM","M",47
11596,6,5,1986,4,"DM","M",47
11597,6,5,1986,5,"DO","M",59
11598,6,5,1986,5,"DM","M",50
11599,6,5,1986,7,"RM","F",10
11600,6,5,1986,2,"DM","M",36
11601,6,5,1986,3,"PP","M",16
11602,6,5,1986,9,"DM","F",41
11603,6,5,1986,11,"DO","F",22
11604,6,5,1986,5,"DM","F",45
11605,6,5,1986,7,"PE","F",23
11606,6,5,1986,15,"AH",,
11607,6,5,1986,1,"DS","M",152
11608,6,5,1986,2,"DM","F",53
11609,6,5,1986,11,"DM","F",39
11610,6,5,1986,1,"DS","M",129
11611,6,5,1986,2,"NL","F",110
11612,6,5,1986,4,"DS","F",116
11613,6,5,1986,13,"DM","M",48
11614,6,5,1986,5,"DM","F",42
11615,6,5,1986,3,"OL","F",29
11616,6,5,1986,10,"RM","M",11
11617,6,5,1986,1,"DM","F",32
11618,6,5,1986,13,"DM","M",46
11619,6,5,1986,7,"RM","M",10
11620,6,5,1986,9,"DM","M",46
11621,6,5,1986,13,"AH",,
11622,6,5,1986,2,"DO","F",57
11623,6,5,1986,3,"PP","F",14
11624,6,5,1986,13,"DM","F",45
11625,6,5,1986,3,"OT","M",21
11626,6,5,1986,13,"AH",,
11627,6,5,1986,5,"DO","M",44
11628,6,5,1986,2,"NL","M",227
11629,6,5,1986,8,"DM","M",45
11630,6,5,1986,4,"DM","M",43
11631,6,5,1986,9,"DM","M",48
11632,6,5,1986,13,"AH",,
11633,7,3,1986,22,"PP","F",18
11634,7,3,1986,22,"DM","M",46
11635,7,3,1986,14,"DM","M",50
11636,7,3,1986,6,"DO","M",45
11637,7,3,1986,17,"DM","M",37
11638,7,3,1986,24,"DM","F",39
11639,7,3,1986,20,"SS",,
11640,7,3,1986,16,"RM","F",10
11641,7,3,1986,12,"DO","M",45
11642,7,3,1986,23,"RM","F",11
11643,7,3,1986,12,"DS","M",123
11644,7,3,1986,12,"PE","M",23
11645,7,3,1986,12,"DO","M",42
11646,7,3,1986,19,"PM","F",22
11647,7,3,1986,17,"DM","F",36
11648,7,3,1986,20,"DM","F",42
11649,7,3,1986,12,"AH",,
11650,7,3,1986,14,"NL","F",188
11651,7,3,1986,12,"NL","F",134
11652,7,3,1986,14,"DM","F",44
11653,7,3,1986,24,"DM","M",48
11654,7,3,1986,14,"DM","M",55
11655,7,3,1986,6,"SS",,
11656,7,3,1986,24,"DM","F",34
11657,7,3,1986,12,"DM","M",50
11658,7,3,1986,22,"DM","M",30
11659,7,3,1986,17,"DO","F",54
11660,7,3,1986,21,"PF","F",7
11661,7,3,1986,6,"DO","M",53
11662,7,3,1986,20,"NL","F",214
11663,7,3,1986,14,"DM","F",41
11664,7,3,1986,19,"OT","M",14
11665,7,3,1986,12,"DM","M",35
11666,7,3,1986,19,"PM","M",20
11667,7,3,1986,16,"RM","M",9
11668,7,3,1986,17,"NL","F",70
11669,7,3,1986,24,"SS",,
11670,7,3,1986,20,"DM","M",45
11671,7,3,1986,14,"DM","F",39
11672,7,3,1986,14,"OT","M",
11673,7,3,1986,6,"PP","F",17
11674,7,3,1986,17,"DO","M",54
11675,7,3,1986,24,"DM","M",43
11676,7,3,1986,12,"DM","F",42
11677,7,3,1986,21,"PM","F",26
11678,7,3,1986,22,"DS","M",64
11679,7,3,1986,19,"PM","M",12
11680,7,3,1986,12,"DM","F",50
11681,7,3,1986,24,"DM","F",24
11682,7,3,1986,22,"DM","F",48
11683,7,3,1986,18,,,
11684,7,4,1986,2,"DM","M",47
11685,7,4,1986,10,"RM","M",12
11686,7,4,1986,9,"DO","F",46
11687,7,4,1986,5,"DM","M",52
11688,7,4,1986,11,"DM","F",29
11689,7,4,1986,8,"DO","F",53
11690,7,4,1986,11,"DO","F",29
11691,7,4,1986,13,"NL","F",182
11692,7,4,1986,1,"DM","M",40
11693,7,4,1986,4,"DO","M",51
11694,7,4,1986,8,"DS","M",157
11695,7,4,1986,2,"DM","F",43
11696,7,4,1986,4,"DM","M",46
11697,7,4,1986,11,"DM","M",24
11698,7,4,1986,7,"RM","F",13
11699,7,4,1986,5,"DM","F",44
11700,7,4,1986,10,"RM","F",8
11701,7,4,1986,10,"RM","M",11
11702,7,4,1986,9,"DM","M",45
11703,7,4,1986,5,"DO","M",58
11704,7,4,1986,11,"NL","M",113
11705,7,4,1986,13,"OL","F",42
11706,7,4,1986,1,"DM","F",45
11707,7,4,1986,13,"DM","M",45
11708,7,4,1986,1,"DS","M",125
11709,7,4,1986,2,"NL","F",184
11710,7,4,1986,11,"DM","F",24
11711,7,4,1986,8,"DS","F",134
11712,7,4,1986,3,"PP","F",16
11713,7,4,1986,4,"OL","F",35
11714,7,4,1986,9,"DM","F",40
11715,7,4,1986,13,"DM","M",49
11716,7,4,1986,4,"DS","F",129
11717,7,4,1986,1,"DM","F",44
11718,7,4,1986,13,"AH",,
11719,7,4,1986,7,"PE","M",17
11720,7,4,1986,4,"DM","M",43
11721,7,4,1986,11,"DM","F",30
11722,7,4,1986,2,"DM","M",36
11723,7,4,1986,7,"RM","M",10
11724,7,4,1986,3,"OT","M",30
11725,7,4,1986,5,"DM","F",41
11726,7,4,1986,11,"DM","F",35
11727,7,4,1986,3,"PP","F",20
11728,7,4,1986,3,"PP","F",16
11729,7,4,1986,9,"DM","M",47
11730,7,4,1986,5,"DO","M",44
11731,7,4,1986,9,"OL","F",30
11732,7,4,1986,15,"DM","F",29
11733,7,4,1986,8,"DM","M",44
11734,7,4,1986,1,"DS","M",156
11735,8,9,1986,16,"AH",,
11736,8,9,1986,17,"DM","M",41
11737,8,9,1986,12,"DO","M",48
11738,8,9,1986,14,"DM","M",50
11739,8,9,1986,12,"DM","F",47
11740,8,9,1986,14,"DM","F",41
11741,8,9,1986,20,"PP","F",10
11742,8,9,1986,12,"DS","M",126
11743,8,9,1986,14,"NL","F",101
11744,8,9,1986,12,"NL","M",180
11745,8,9,1986,16,"CB",,
11746,8,9,1986,6,"DO","F",44
11747,8,9,1986,18,"PM","M",
11748,8,9,1986,14,"DM","M",49
11749,8,9,1986,18,"DM","M",48
11750,8,9,1986,24,"DM","F",55
11751,8,9,1986,12,"DM","F",43
11752,8,9,1986,20,"DM","M",46
11753,8,9,1986,18,"DM","M",32
11754,8,9,1986,14,"NL","F",184
11755,8,9,1986,14,"DM","F",47
11756,8,9,1986,22,"DS","M",80
11757,8,9,1986,18,"DM","F",44
11758,8,9,1986,24,"DM","M",41
11759,8,9,1986,14,"OL","M",30
11760,8,9,1986,17,"DO","F",60
11761,8,9,1986,14,"DM","F",51
11762,8,9,1986,17,"NL","M",116
11763,8,9,1986,6,"DO","M",56
11764,8,9,1986,24,"DM","F",42
11765,8,9,1986,16,"AH",,
11766,8,9,1986,20,"AH",,
11767,8,9,1986,7,,,
11768,8,9,1986,10,,,
11769,8,9,1986,19,,,
11770,8,9,1986,21,,,
11771,8,9,1986,23,,,
11772,8,10,1986,2,"DM","M",46
11773,8,10,1986,3,"PP","F",
11774,8,10,1986,9,"DO","F",63
11775,8,10,1986,5,"DM","M",50
11776,8,10,1986,11,"DM","F",34
11777,8,10,1986,8,"DS","M",150
11778,8,10,1986,13,"DM","M",46
11779,8,10,1986,4,"DS","M",94
11780,8,10,1986,3,"PP","F",18
11781,8,10,1986,4,"DM","M",
11782,8,10,1986,4,"OL","M",28
11783,8,10,1986,8,"DM","F",66
11784,8,10,1986,2,"DM","M",31
11785,8,10,1986,3,"PP","F",18
11786,8,10,1986,8,"DS","F",130
11787,8,10,1986,1,"DS","F",98
11788,8,10,1986,2,"DM","M",40
11789,8,10,1986,15,"AH",,
11790,8,10,1986,5,"DM","F",27
11791,8,10,1986,2,"DM","M",45
11792,8,10,1986,5,"DM","F",42
11793,8,10,1986,4,"DS",,
11794,8,10,1986,9,"DM","F",49
11795,8,10,1986,1,"DM","F",48
11796,8,10,1986,5,"DM","F",45
11797,8,10,1986,11,"DM","F",40
11798,8,10,1986,9,"DM","M",47
11799,8,10,1986,13,"DM","M",45
11800,8,10,1986,11,"DM","F",49
11801,8,10,1986,13,"AH",,
11802,8,10,1986,1,"DM","M",51
11803,8,10,1986,5,"DO","M",50
11804,8,10,1986,11,"DM","F",46
11805,8,10,1986,13,"DM","F",55
11806,8,10,1986,4,"DM","M",44
11807,9,6,1986,14,"OL","M",27
11808,9,6,1986,14,"DM","M",49
11809,9,6,1986,17,"DM","M",44
11810,9,6,1986,6,"PP","F",17
11811,9,6,1986,16,"OT","M",21
11812,9,6,1986,24,"DM","M",25
11813,9,6,1986,22,"DM","M",42
11814,9,6,1986,18,"DM","F",42
11815,9,6,1986,21,"PF","F",9
11816,9,6,1986,24,"DM","F",44
11817,9,6,1986,20,"DO","F",50
11818,9,6,1986,14,"DM","F",46
11819,9,6,1986,14,"DM","F",40
11820,9,6,1986,12,"OT","M",20
11821,9,6,1986,14,"DM","M",53
11822,9,6,1986,12,"DM","F",44
11823,9,6,1986,17,"DO","F",52
11824,9,6,1986,12,"OL","F",26
11825,9,6,1986,6,"DO","F",35
11826,9,6,1986,18,"DM","F",44
11827,9,6,1986,6,"PP","F",20
11828,9,6,1986,20,"NL","F",196
11829,9,6,1986,20,"DM","M",49
11830,9,6,1986,14,"SS",,
11831,9,6,1986,24,"DM","M",23
11832,9,6,1986,12,"DM","F",44
11833,9,6,1986,23,"AH",,
11834,9,6,1986,24,"DM","M",42
11835,9,6,1986,14,"DM","M",20
11836,9,6,1986,6,"DO","M",
11837,9,6,1986,22,"DM","M",31
11838,9,6,1986,17,"NL","M",131
11839,9,6,1986,10,,,
11840,9,6,1986,19,,,
11841,9,7,1986,2,"DM","M",46
11842,9,7,1986,5,"DM","M",52
11843,9,7,1986,3,"OL","M",30
11844,9,7,1986,11,"DS","M",137
11845,9,7,1986,4,"DO","M",50
11846,9,7,1986,5,"DM","F",46
11847,9,7,1986,13,"CB",,
11848,9,7,1986,3,"NL","F",172
11849,9,7,1986,7,"AH",,
11850,9,7,1986,3,"PP","F",21
11851,9,7,1986,15,"OT","M",22
11852,9,7,1986,11,"DM","F",45
11853,9,7,1986,8,"DS","M",151
11854,9,7,1986,13,"CB",,
11855,9,7,1986,13,"DM","M",46
11856,9,7,1986,5,"DM","M",48
11857,9,7,1986,1,"DM","F",45
11858,9,7,1986,2,"DS","M",128
11859,9,7,1986,11,"DM","F",39
11860,9,7,1986,3,"OL","F",26
11861,9,7,1986,1,"SS",,
11862,9,7,1986,2,"DM","M",45
11863,9,7,1986,3,"SS",,
11864,9,7,1986,4,"DM","M",49
11865,9,7,1986,3,"PP","F",17
11866,9,7,1986,5,"DM","F",41
11867,9,7,1986,1,"DS","M",118
11868,9,7,1986,4,"DS","F",118
11869,9,7,1986,9,"DM","F",45
11870,9,7,1986,8,"DO","F",55
11871,9,7,1986,15,"AH",,
11872,9,7,1986,1,"DS","M",150
11873,9,7,1986,9,"DM","M",46
11874,9,7,1986,11,"DM","F",43
11875,9,7,1986,8,"DS","F",127
11876,9,7,1986,1,"DM","M",54
11877,9,7,1986,2,"NL","M",202
11878,9,7,1986,5,"DO","M",51
11879,9,7,1986,2,"NL","F",135
11880,9,7,1986,9,"DM","M",47
11881,9,7,1986,3,"PP","F",17
11882,9,7,1986,13,"CB",,
11883,9,7,1986,11,"DM","F",20
11884,9,7,1986,4,"DM","M",47
11885,9,7,1986,11,"DM","F",42
11886,9,7,1986,13,"DM","M",46
11887,9,7,1986,2,"NL","M",177
11888,10,4,1986,22,"OT","M",23
11889,10,4,1986,23,"PM","M",21
11890,10,4,1986,22,"DM","M",49
11891,10,4,1986,18,"SS",,
11892,10,4,1986,20,"DM","F",34
11893,10,4,1986,18,"DM","F",43
11894,10,4,1986,24,"DM","F",41
11895,10,4,1986,14,"OL","M",35
11896,10,4,1986,21,"SH","M",55
11897,10,4,1986,14,"DM","F",48
11898,10,4,1986,14,"DM","F",45
11899,10,4,1986,18,"DM","M",
11900,10,4,1986,17,"SS",,
11901,10,4,1986,19,"PM","F",25
11902,10,4,1986,6,"DO","M",54
11903,10,4,1986,17,"DM","M",46
11904,10,4,1986,17,"DO","F",63
11905,10,4,1986,12,"SS",,
11906,10,4,1986,18,"DM","F",31
11907,10,4,1986,14,"DM","M",54
11908,10,4,1986,20,"NL","F",183
11909,10,4,1986,22,"DM","F",32
11910,10,4,1986,12,"DM","F",47
11911,10,4,1986,20,"DM","M",49
11912,10,4,1986,12,"DM","M",26
11913,10,4,1986,22,"DM","F",46
11914,10,4,1986,17,"NL","M",142
11915,10,4,1986,24,"DM","M",45
11916,10,4,1986,22,"OT","F",21
11917,10,4,1986,17,"DO","M",
11918,10,4,1986,24,"DM","F",31
11919,10,4,1986,16,,,
11920,10,5,1986,2,"DM","M",53
11921,10,5,1986,8,"PP","M",12
11922,10,5,1986,11,"DS","F",102
11923,10,5,1986,2,"DS","M",134
11924,10,5,1986,5,"DO","M",62
11925,10,5,1986,1,"DM","F",53
11926,10,5,1986,5,"DM","F",27
11927,10,5,1986,11,"DO","M",51
11928,10,5,1986,13,"NL","F",180
11929,10,5,1986,9,"DM","M",40
11930,10,5,1986,1,"DS","M",131
11931,10,5,1986,11,"OL","M",14
11932,10,5,1986,8,"DS","M",148
11933,10,5,1986,5,"DM","F",43
